candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
300,0,0,25,33,0,0,1,1,1,8.25378704071045,0.054653387516736984,0.9732698798179626
301,0,1,39,39,0,0,1,1,1,5.21234655380249,0.1151045635342598,1.36927330493927
302,1,0,98,24,0,0,1,1,1,6.570962429046631,0.0725286528468132,1.0219926834106445
303,1,2,112,33,1,1,1,1,1,3.2351255416870117,0.0651172548532486,0.9975274801254272
304,1,1,104,19,1,1,1,1,1,4.240319728851318,0.06390593200922012,1.2174723148345947
305,1,2,108,31,0,0,1,1,1,5.211287498474121,0.06002089008688927,1.073290467262268
306,0,2,44,28,1,1,1,1,1,4.294788837432861,0.05165405943989754,0.9110009074211121
307,1,1,103,16,1,1,1,1,1,4.466831684112549,0.054066017270088196,1.2049399614334106
308,0,0,1,27,0,0,1,1,1,13.336264610290527,0.032707758247852325,1.0526821613311768
309,0,2,56,36,0,0,1,1,1,16.22739028930664,0.07321100682020187,0.6392514109611511
310,1,2,106,38,1,1,1,1,1,1.7724014520645142,0.06652664393186569,1.0643975734710693
311,1,1,104,28,1,1,1,1,1,4.247588634490967,0.0856347605586052,1.156852126121521
312,1,1,104,21,1,1,1,1,1,4.181632995605469,0.056050851941108704,1.1794582605361938
313,1,1,104,21,1,1,1,1,1,4.23884916305542,0.06813271343708038,1.08393394947052
314,1,2,112,25,1,1,1,1,1,2.9463493824005127,0.02824733406305313,1.0070925951004028
315,0,1,39,24,1,1,1,1,1,4.860984802246094,0.08288309723138809,1.2119399309158325
316,1,1,103,15,1,1,1,1,1,4.445388317108154,0.0435326024889946,1.1783363819122314
317,0,2,63,25,1,1,1,1,1,2.63413667678833,0.03005390241742134,0.7227881550788879
318,0,2,61,28,1,1,1,1,1,1.5119409561157227,0.03889945149421692,0.7119792699813843
319,0,1,39,37,1,1,1,1,1,4.874304294586182,0.09485843777656555,1.297162413597107
320,1,1,103,20,1,1,1,1,1,4.419908046722412,0.04411963000893593,1.1761507987976074
321,0,2,53,30,1,1,1,1,1,2.537233829498291,0.04932020604610443,0.722343385219574
322,1,0,99,20,0,0,1,1,1,7.314260005950928,0.05258787050843239,0.962510883808136
323,1,2,112,19,1,1,1,1,1,4.868343830108643,0.02993478626012802,1.0729587078094482
324,1,2,121,24,1,1,1,1,1,3.2976818084716797,0.054122984409332275,1.0982869863510132
325,1,1,104,30,1,1,1,1,1,4.381402969360352,0.06663881242275238,1.2787953615188599
326,1,2,113,36,1,1,1,1,1,3.2872581481933594,0.07189442217350006,1.148115873336792
327,0,2,49,22,1,1,1,1,1,2.0998454093933105,0.04759953171014786,0.7958458065986633
328,1,2,120,37,1,1,1,1,1,4.030989170074463,0.06194892153143883,0.9746694564819336
329,1,1,103,26,1,1,1,1,1,4.342323303222656,0.06591369956731796,1.1190731525421143
330,1,0,73,17,0,0,1,1,1,9.120137214660645,0.02852914296090603,1.0199352502822876
331,0,2,48,33,1,1,1,1,1,1.0221219062805176,0.07519390434026718,0.7645344138145447
332,0,0,35,38,0,0,1,1,1,5.9258222579956055,0.0782361701130867,0.9872561693191528
333,0,1,38,33,1,1,1,1,1,4.430236339569092,0.1193566769361496,1.2144570350646973
334,0,2,58,40,1,1,1,1,1,2.529360055923462,0.051949642598629,0.6268918514251709
335,1,1,104,15,1,1,1,1,1,4.184157848358154,0.046892110258340836,1.1202008724212646
336,1,0,65,28,0,0,1,1,1,20.1083927154541,0.03416707366704941,1.1271573305130005
337,0,1,39,18,1,1,1,1,1,4.76759147644043,0.05975120887160301,1.2879468202590942
338,1,2,119,20,1,1,1,1,1,3.7665963172912598,0.027095841243863106,1.172082781791687
339,1,1,104,30,1,1,1,1,1,4.1879448890686035,0.0673782080411911,1.1767332553863525
340,0,0,6,38,0,0,1,1,1,11.616373062133789,0.04576057940721512,1.1157594919204712
341,0,2,45,26,1,1,1,1,1,2.7321016788482666,0.04596562311053276,0.7984755635261536
342,1,0,80,22,0,0,1,1,1,13.87606143951416,0.03834714740514755,1.0118863582611084
343,0,2,46,40,1,1,1,1,1,3.0573997497558594,0.07183217257261276,0.8880559206008911
344,0,0,26,33,0,0,1,1,1,5.98345422744751,0.06213684752583504,1.0409284830093384
345,1,1,104,20,1,1,1,1,1,4.087613582611084,0.057537488639354706,1.1079248189926147
346,0,1,38,35,1,1,1,1,1,4.316445350646973,0.103985495865345,1.1625291109085083
347,1,2,116,35,1,1,1,1,1,1.451185941696167,0.04743608459830284,1.0324064493179321
348,0,0,31,26,0,0,1,1,1,8.353921890258789,0.0866151750087738,1.0102248191833496
349,0,0,36,16,0,0,1,1,1,5.230030536651611,0.051699791103601456,0.9424853920936584
350,1,0,70,18,0,0,1,1,1,8.618523597717285,0.03562479466199875,1.0894196033477783
351,0,2,48,30,1,1,1,1,1,0.8906460404396057,0.08041409403085709,0.7471679449081421
352,0,1,38,34,1,1,1,1,1,4.3008246421813965,0.10114140808582306,1.1907947063446045
353,1,1,103,38,1,1,1,1,1,4.410677433013916,0.09115076810121536,1.0809743404388428
354,0,1,38,29,1,1,1,1,1,4.334149360656738,0.08679381012916565,1.2355481386184692
355,0,0,29,27,0,0,1,1,1,7.120672225952148,0.06466323882341385,1.2443158626556396
356,0,2,52,26,1,1,1,1,1,3.103353977203369,0.055395934730768204,0.7240924835205078
357,1,0,76,34,0,0,1,1,1,9.120918273925781,0.05582152679562569,0.9867676496505737
358,0,0,12,35,0,0,1,1,1,7.986603736877441,0.03956812992691994,1.116403341293335
359,0,2,62,26,1,1,1,1,1,3.1829171180725098,0.046365078538656235,0.7997698783874512
