candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
299,1,2,158,10,1,1,1,1,1,2.887843370437622,0.013666331768035889,0.8539757132530212
300,0,2,61,33,1,1,1,1,1,3.961533308029175,0.011319158598780632,0.933169960975647
301,1,0,131,31,1,1,1,1,1,3.0799496173858643,0.032786089926958084,0.6354678869247437
302,0,1,36,35,0,0,1,1,1,5.1542863845825195,0.05914507061243057,2.0054547786712646
303,0,0,29,11,1,1,1,1,1,1.1957746744155884,0.018387150019407272,0.48682349920272827
304,0,2,57,10,1,1,1,1,1,2.539374828338623,0.010808495804667473,0.8787543177604675
305,0,2,60,34,0,0,1,1,1,9.701147079467773,0.02176354080438614,0.9029573202133179
306,1,0,108,29,1,1,1,1,1,0.7114782929420471,0.03511815145611763,0.7643648386001587
307,1,0,112,15,1,1,1,1,1,1.2304532527923584,0.029156843200325966,0.7145202159881592
308,0,0,33,12,1,1,1,1,1,1.5153170824050903,0.018444612622261047,0.6056882739067078
309,0,1,35,17,0,0,1,1,1,5.479304313659668,0.039650771766901016,2.0237998962402344
310,0,0,26,28,1,1,1,1,1,2.5533835887908936,0.0919521227478981,1.2060438394546509
311,1,0,102,26,1,1,1,1,1,2.407654285430908,0.018712271004915237,1.0243672132492065
312,0,1,36,30,0,0,1,1,1,5.388149261474609,0.0390341691672802,1.936721920967102
313,0,0,1,28,1,1,1,1,1,3.462162494659424,0.05028311535716057,1.1466426849365234
314,1,2,141,21,0,0,1,1,1,5.5078325271606445,0.06640858203172684,1.4505175352096558
315,1,0,130,30,1,1,1,1,1,1.3959945440292358,0.03519260138273239,0.7592853903770447
316,0,0,17,17,1,1,1,1,1,0.8874350786209106,0.03832162544131279,0.7135881185531616
317,1,1,139,18,1,1,1,1,1,4.788454055786133,0.03267976641654968,1.4858540296554565
318,0,0,18,25,1,1,1,1,1,1.159332036972046,0.06952226161956787,0.723534345626831
319,0,0,28,27,1,1,1,1,1,2.730146884918213,0.09641553461551666,1.361889362335205
320,1,1,138,16,0,0,1,1,1,5.1751251220703125,0.04364882782101631,1.3887475728988647
321,0,2,67,10,0,0,1,1,1,7.366738319396973,0.011223813518881798,0.9072907567024231
322,1,1,138,19,0,0,1,1,1,5.227659225463867,0.03384915739297867,1.4085350036621094
323,1,2,183,20,0,0,1,1,1,6.301048278808594,0.013746955431997776,0.9637595415115356
324,0,1,36,25,0,0,1,1,1,5.788261413574219,0.046574898064136505,1.9720475673675537
325,1,1,139,25,1,1,1,1,1,4.538209438323975,0.03212586045265198,1.4779229164123535
326,1,2,200,20,0,0,1,1,1,9.910045623779297,0.020723123103380203,1.0267623662948608
327,0,0,20,19,1,1,1,1,1,1.308951497077942,0.05184237286448479,0.6667974591255188
328,1,2,213,35,0,0,1,1,1,5.834355354309082,0.024740537628531456,0.9205304384231567
329,1,2,163,19,0,0,1,1,1,6.097775459289551,0.028889475390315056,0.8662407994270325
330,0,2,79,34,0,0,1,1,1,8.884212493896484,0.03619314357638359,0.9926192760467529
331,1,2,172,15,0,0,1,1,1,9.112465858459473,0.013805246911942959,0.913074791431427
332,0,0,23,19,1,1,1,1,1,2.9026272296905518,0.05465461686253548,1.293133020401001
333,0,1,35,33,0,0,1,1,1,6.118459224700928,0.04019762575626373,1.9095836877822876
334,0,0,31,14,0,0,1,1,1,6.245755195617676,0.027098627761006355,0.5113517642021179
335,0,1,36,15,0,0,1,1,1,5.436556339263916,0.028179457411170006,1.9226763248443604
336,0,1,35,20,0,0,1,1,1,6.306099891662598,0.04053660109639168,1.9326695203781128
337,0,2,47,22,0,0,1,1,1,6.980019569396973,0.014103127643465996,0.9121625423431396
338,0,2,54,23,0,0,1,1,1,7.019566059112549,0.008500299416482449,0.8915144205093384
339,0,0,7,23,1,1,1,1,1,2.165199041366577,0.012661882676184177,0.9506289958953857
340,1,1,138,28,0,0,1,1,1,5.1741814613342285,0.026800673454999924,1.4388576745986938
341,1,1,138,19,0,0,1,1,1,5.321929454803467,0.03619943931698799,1.5449049472808838
342,1,2,212,11,0,0,1,1,1,8.368499755859375,0.011230617761611938,1.0048866271972656
343,0,2,62,21,1,1,1,1,1,4.402587413787842,0.015263142995536327,0.9076572060585022
344,1,1,138,20,0,0,1,1,1,5.300199508666992,0.0313340425491333,1.4923402070999146
345,0,2,39,16,1,1,1,1,1,3.3950228691101074,0.054929159581661224,1.0587420463562012
346,1,1,138,29,0,0,1,1,1,5.317654609680176,0.05243566259741783,1.4546711444854736
347,1,1,139,35,1,1,1,1,1,4.483761787414551,0.12771359086036682,1.381162405014038
348,1,0,112,31,1,1,1,1,1,1.0187777280807495,0.04470087215304375,0.7439438104629517
349,1,1,139,27,1,1,1,1,1,4.789422512054443,0.07093629986047745,1.5224400758743286
350,0,1,36,14,1,1,1,1,1,4.814482688903809,0.038058213889598846,1.9458863735198975
351,1,1,139,20,1,1,1,1,1,4.396312236785889,0.06414292007684708,1.4104282855987549
352,1,2,160,20,0,0,1,1,1,5.548633098602295,0.0161903016269207,0.864850640296936
353,0,0,4,22,1,1,1,1,1,1.9884251356124878,0.012168407440185547,1.0254755020141602
354,0,2,74,13,0,0,1,1,1,5.310572147369385,0.013343426398932934,0.9316756725311279
355,0,1,36,35,0,0,1,1,1,5.070055961608887,0.09560568630695343,1.7627419233322144
356,1,1,139,27,1,1,1,1,1,4.811187267303467,0.045911725610494614,1.5080267190933228
357,1,2,190,22,0,0,1,1,1,6.867663860321045,0.015375183895230293,0.9809444546699524
358,0,1,35,18,1,1,1,1,1,4.9592695236206055,0.05539628118276596,1.875591516494751
359,1,2,204,12,0,0,1,1,1,5.19282341003418,0.0158537607640028,0.9737749695777893
